Malicious,srcIP,destIP,destPt,protocol,startTime,flowct,mean_dest_bytes,stdev_dest_bytes,mean_dest_pkts,stdev_dest_pkts,mean_duration,stdev_duration,mean_intvl,stdev_intvl,mean_src_bytes,stdev_src_bytes,mean_src_pkts,stdev_src_pkts,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,10.0.2.15,192.40.36.182,80,tcp,11754.20883,1,6461,0,23,0,120.989868,0,0,0,2770,0,20,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,54.213.76.99,443,tcp,2405.998013,1,3219,0,20,0,33.689786,0,0,0,6432,0,19,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
0,10.0.2.15,54.231.81.120,443,tcp,3243.085129,4,3262.5,129.7916667,12.75,0.979166667,16.06772275,1.610297688,0.200556333,0.282440863,495.5,81.95833333,10.5,0.291666667,4,0,4,4,0,0,0,2,4,0,4,0,4,2,4,0,0,0,0,0
0,10.0.2.15,34.195.72.251,80,tcp,1344.198407,2,107.5,53.75,9.5,3.25,63.3243095,28.63326425,0.004066,0,172,86,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,52.70.189.82,80,tcp,11667.50533,4,387.5,161.4583333,13.75,3.4375,93.74244725,30.99862127,2.688978,3.788625859,734.75,283.2291667,14.75,3.4375,4,0,3,4,0,0,0,0,4,0,4,0,3,4,4,0,0,0,0,0
0,10.0.2.15,54.236.188.147,80,tcp,9973.121175,1,567,0,16,0,120.669013,0,0,0,1050,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,23.101.207.250,443,tcp,10501.38395,7,5025.142857,407.8153061,18.42857143,4.581632653,77.96113057,37.88546508,33.48172567,74.5973226,864,321.5785714,17.85714286,4.73707483,7,0,7,7,0,0,0,0,7,0,7,0,7,7,7,0,0,0,0,0
0,10.0.2.15,54.192.93.181,443,tcp,7609.122327,1,8084,0,27,0,233.931978,0,0,0,1109,0,23,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,185.33.222.20,443,tcp,5866.157107,30,7323.566667,2279.567712,16.93333333,3.031191942,19.1244155,10.05088066,64.78224834,307.9997876,3918.6,1189.225556,13.13333333,2.047999047,30,0,30,29,0,0,0,1,30,1,30,0,30,29,30,0,0,1,0,0
0,10.0.2.15,107.178.254.65,80,tcp,3782.088949,2,928,0,11,2.5,63.039314,29.396647,10297.85038,0,542,0,11.5,2.75,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,52.45.235.190,80,tcp,11447.14286,4,14025.5,9154.875,22.75,8.1875,63.90714375,35.07882915,2.804887,0.539474312,517,236.5416667,15.75,5.229166667,4,0,3,4,0,0,0,0,4,0,4,0,3,4,4,0,0,0,0,0
0,10.0.2.15,206.188.3.243,80,tcp,9685.782342,1,1364,0,19,0,124.134563,0,0,0,604,0,19,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,178.250.0.80,80,tcp,315.520257,5,956,786.0166667,11.2,6.793333333,70.4499658,49.56120092,3168.288203,5486.872469,1774.6,1468.146667,12.2,6.443333333,5,0,2,5,0,0,0,0,5,0,5,0,2,5,5,0,0,0,0,0
0,10.0.2.15,162.208.117.18,443,tcp,12136.90792,3,4404,0,10.66666667,0.277777778,6.705252333,1.575930556,0.293226,0.292753,572.3333333,14.72222222,9.666666667,0.277777778,3,0,3,3,0,0,0,0,3,0,3,0,3,3,3,0,0,0,0,0
0,10.0.2.15,23.2.12.111,443,tcp,11314.76928,2,5734,1073,19.5,4.75,68.2283025,32.06711675,2251.13145,0,641,159,17.5,4.25,2,0,2,2,0,0,0,2,2,0,2,0,2,1,2,0,0,1,0,0
0,10.0.2.15,128.32.203.137,80,tcp,8906.611593,7,77289.28571,36198.32823,89.14285714,34.91292517,129.3955584,4.809443798,1.833043667,2.658239652,2426,811.1738095,45.14285714,13.42244898,7,0,7,7,0,0,0,0,7,0,7,0,7,7,7,0,0,0,0,0
0,10.0.2.15,185.33.220.38,80,tcp,2924.580975,43,128.1395349,120.0346916,1.558139535,1.436944855,9.793478581,8.830219533,266.255896,1699.75681,291.7906977,266.8182883,2.790697674,1.565475178,6,0,6,6,0,0,0,4,37,0,6,0,5,4,8,0,0,0,0,0
0,10.0.2.15,176.34.124.148,80,tcp,11788.32779,1,6390,0,14,0,37.460111,0,0,0,655,0,11,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,104.199.82.59,443,tcp,2831.862639,5,2549.6,2185.136667,7.6,4.503333333,17.7899628,14.16328279,59.49291325,84.18936151,335.6,218.6966667,7.6,3.336666667,3,0,3,3,0,0,0,2,5,0,3,0,3,2,4,0,0,0,0,0
0,10.0.2.15,95.100.191.74,80,tcp,11124.5351,8,56909.75,67495.85655,63.375,53.52723214,105.1426431,41.25159881,3.563065286,5.885165036,2697.125,1137.478125,29.125,10.5483631,8,0,7,7,0,0,0,1,8,0,8,0,7,7,8,0,0,0,0,0
0,10.0.2.15,54.86.173.38,80,tcp,12996.72924,1,263,0,3,0,0.93771,0,0,0,487,0,4,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
0,10.0.2.15,157.240.11.35,80,tcp,11455.55484,1,63637,0,63,0,121.490474,0,0,0,364,0,29,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,63.140.41.243,443,tcp,6449.503753,4,3472.75,260.8125,12.75,1.770833333,17.3333635,7.966048125,11.02465233,12.45522848,1656.25,997.3541667,11.5,2.25,4,0,4,4,0,0,0,0,4,0,4,0,4,4,4,0,0,0,0,0
0,10.0.2.15,34.199.25.170,443,tcp,3131.35294,14,1300.642857,1189.116156,11.35714286,0.699465217,30.262965,7.429254152,8.656261615,29.81895521,1537.857143,348.2380163,10.78571429,0.716709481,14,0,14,14,0,0,0,2,14,0,14,0,14,13,14,0,0,2,0,0
0,10.0.2.15,52.204.134.112,443,tcp,5961.629078,2,5002,64.5,14,0.5,11.2259855,1.92272075,4514.769182,0,693,177.5,11.5,0.75,2,0,2,2,0,0,0,1,2,0,2,0,2,2,2,0,0,1,0,0
0,10.0.2.15,216.58.209.131,443,tcp,6501.384755,2,5040.5,328.25,29.5,10.75,136.3427105,66.94469025,696.900882,0,1485.5,600.25,26.5,9.25,2,0,2,1,0,0,0,1,2,0,2,0,2,1,2,0,0,0,0,0
0,10.0.2.15,104.17.47.14,80,tcp,9674.225905,3,608.3333333,255.5555556,12,3.666666667,82.89839533,31.88163922,0.0046105,0.0035015,203.6666667,84.77777778,12.66666667,3.611111111,3,0,2,3,0,0,0,0,3,0,3,0,2,3,3,0,0,0,0,0
0,10.0.2.15,54.174.192.202,443,tcp,14192.42529,2,6695,710,18,2,39.7580265,15.98682375,0.390254,0,1519.5,584.75,15.5,1.75,2,0,2,2,0,0,0,1,2,0,2,0,2,2,2,0,0,1,0,0
0,10.0.2.15,209.15.36.21,443,tcp,7057.105436,5,3329.6,36.05333333,10.4,0.38,6.1328704,1.46543062,515.9027153,789.6355077,617,190.15,8.8,0.456666667,5,0,5,5,0,0,0,1,5,0,5,0,5,5,5,0,0,1,0,0
0,10.0.2.15,34.194.5.207,443,tcp,4315.827553,3,3034.666667,8.611111111,10,1,10.115853,1.941726,0.12786,0.126192,332.3333333,6.888888889,9.333333333,0.722222222,3,0,3,3,0,0,0,3,3,0,3,0,3,2,3,0,0,2,0,0
0,10.0.2.15,52.43.169.249,443,tcp,5326.464429,2,5346.5,69.75,17,1,39.4878465,14.48692275,0.000478,0,480,67.5,13.5,1.25,2,0,2,2,0,0,0,1,2,0,2,0,2,2,2,0,0,1,0,0
0,10.0.2.15,107.23.23.149,443,tcp,9666.242609,1,0,0,3,0,0.281096,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,10.0.2.15,216.137.61.177,443,tcp,4833.628424,20,209045.7,124595.6949,239.1,134.9041125,123.0074877,49.96505233,120.953197,350.3159221,1573.15,375.8373868,104.95,53.75954881,20,0,20,20,0,0,0,0,20,0,20,0,20,20,20,0,0,0,0,1
0,10.0.2.15,95.100.177.182,443,tcp,12156.98793,2,33776.5,13158.75,51,11.5,130.50773,0.003015,0.001509,0,704.5,0.25,30,3,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
0,10.0.2.15,52.94.220.16,443,tcp,9160.11147,8,3431.5,1584.364583,16,4.042857143,54.24371988,27.84646861,568.9720329,860.1068083,740.875,245.8662202,14.5,3.291071429,8,0,8,8,0,0,0,0,8,0,8,0,8,8,8,0,0,0,0,0
0,10.0.2.15,95.100.186.87,443,tcp,2028.057821,14,5422.857143,5097.260999,21.35714286,8.170953253,86.38109864,49.07560753,1.582472231,4.758070732,834.5714286,185.4213201,18.85714286,7.02672288,14,0,14,14,0,0,0,14,14,0,14,0,14,7,14,0,0,7,0,0
0,10.0.2.15,52.44.67.251,80,tcp,2638.819878,2,390,195,3.5,0.25,7.535906,0.783669,0.259062,0,224,112,5.5,0.25,2,0,1,2,0,0,0,1,2,0,2,0,1,1,2,0,0,0,0,0
0,10.0.2.15,34.192.129.152,80,tcp,4317.046289,2,2080.5,1040.25,11.5,4.25,66.6594625,26.74285775,1.42037,0,176,88,12,3.5,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,198.115.82.77,80,tcp,6143.047236,2,119,59.5,9.5,3.25,64.26771,27.9818465,0.003179,0,156,78,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,68.64.2.192,443,tcp,9312.949603,6,71220.33333,36511.30833,95.5,33.79722222,186.0354125,40.93734748,17.5875816,35.17143776,9178.166667,1861.872222,52.16666667,11.13055556,6,0,6,6,0,0,0,0,6,0,6,0,6,6,6,0,0,0,0,0
0,fe80::69dd:e614:2b2:dfd0,ff02::1:3,5355,udp,60.144297,1,0,0,0,0,0.104585,0,0,0,44,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.0.2.15,54.192.93.168,443,tcp,11926.52108,3,24571.33333,15400.22222,36.66666667,18.77777778,47.40770767,26.91939128,3.8238785,3.8230985,921.6666667,336.1111111,21,8.666666667,3,0,3,3,0,0,0,0,3,0,3,0,3,3,3,0,0,0,0,0
0,10.0.2.15,173.241.240.212,80,tcp,7054.698237,14,5346.428571,5361.634449,17.5,4.266277968,92.04774007,41.85717183,332.7374395,553.6504666,801.6428571,403.2792906,16,3.917376869,14,0,12,14,0,0,0,0,14,0,14,0,12,14,14,0,0,0,0,0
0,10.0.2.15,151.101.1.121,443,tcp,14100.47491,1,5785,0,27,0,128.897195,0,0,0,688,0,25,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
0,10.0.2.15,50.17.253.82,80,tcp,8444.862242,1,569,0,17,0,120.585288,0,0,0,304,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,54.210.85.226,443,tcp,9060.714781,1,6527,0,25,0,110.184817,0,0,0,1250,0,22,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,54.77.116.233,443,tcp,1698.632445,14,870.8571429,831.9108118,4.928571429,3.726153212,21.21620786,15.84421175,776.0847295,2678.528869,172.1428571,141.9253937,5.714285714,3.346333825,6,0,6,6,0,0,0,1,14,0,6,0,3,6,6,0,0,1,0,0
0,10.0.2.15,96.47.73.182,80,tcp,11507.78383,1,264,0,16,0,120.316687,0,0,0,313,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,185.29.135.227,443,tcp,8460.357578,1,4667,0,68,0,517.155312,0,0,0,4929,0,65,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,104.19.193.102,80,tcp,4097.778951,1,22780,0,35,0,122.473084,0,0,0,371,0,24,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,23.38.91.126,443,tcp,655.988686,2,124434.5,61802.75,147.5,62.25,185.928325,1.273022,533.287649,0,1118.5,89.25,55.5,17.75,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
0,10.0.2.15,23.74.191.135,80,tcp,10176.13376,1,92741,0,86,0,128.301737,0,0,0,717,0,31,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,91.235.132.129,3478,udp,9278.812295,1,136,0,2,0,0.140513,0,0,0,40,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,10.0.2.15,172.217.23.242,443,tcp,4089.77851,4,2039.5,1189.708333,11.75,5.145833333,109.87811,61.76267679,0.0007,0.000154635,379,221.0833333,13.25,4.854166667,4,0,2,4,0,0,0,0,4,0,4,0,2,4,4,0,0,0,0,0
0,10.0.2.15,208.106.251.28,443,tcp,4625.315461,2,4431,306.5,14,1,6.4894635,1.13942625,0.000438,0,1199,398.5,12,1,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,54.173.158.125,80,tcp,11166.80159,1,283,0,16,0,121.099552,0,0,0,362,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,192.229.133.53,443,tcp,7744.76444,4,12755.5,5932.333333,22.25,9.895833333,93.7431045,60.46808625,1598.482595,2035.39325,690.75,126.7708333,15.5,5.416666667,4,0,4,2,0,0,0,2,4,0,4,0,4,2,4,0,0,0,0,0
0,10.0.2.15,74.119.118.84,443,tcp,5204.454968,5,6843.2,1848.26,16.6,3.83,12.0091872,1.818843293,1058.041094,1832.429915,2191,1219.116667,13,2.266666667,5,0,5,5,0,0,0,0,5,0,5,0,5,5,5,0,0,0,0,0
0,10.0.2.15,8.42.96.23,443,tcp,3852.014604,4,3096.25,1999.6875,15.75,6.3125,42.84537775,26.77652915,8.801799667,11.1184291,1958.75,1199.6875,14,5.125,4,0,4,4,0,0,0,0,4,0,4,0,4,4,4,0,0,0,0,0
0,10.0.2.15,216.137.61.134,443,tcp,5509.841749,2,6559.5,680.25,19.5,3.25,65.44836,28.811136,0.774495,0,527,82,16.5,2.75,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,52.222.175.235,80,tcp,1530.510205,1,642,0,17,0,126.614976,0,0,0,409,0,18,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,206.33.58.254,80,tcp,1932.57474,44,14479.90909,18329.49187,22.20454545,22.90061425,36.60180602,26.38610668,18.07834416,61.55769966,298.2954545,338.5126326,14.70454545,11.67984027,44,0,19,44,0,0,0,2,44,0,44,0,19,42,44,0,0,1,0,0
0,10.0.2.15,216.137.61.71,443,tcp,9200.969764,2,6999,900,19,4,65.689281,28.578814,0.616111,0,532.5,84.75,16,3,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,95.172.94.31,80,tcp,5675.271742,3,120.6666667,80.44444444,7.333333333,2.888888889,47.33493433,24.81087906,0.578911,0.09478,230,153.3333333,8.333333333,2.888888889,3,0,1,3,0,0,0,0,3,0,3,0,1,3,3,0,0,0,0,0
0,10.0.2.15,185.80.37.158,443,tcp,9101.492258,2,4100,207.5,12.5,0.25,7.0453195,1.56669875,11.287446,0,3224.5,61.25,10.5,0.25,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,173.241.240.199,443,tcp,4301.514422,3,3110.333333,100.0555556,26.66666667,1.444444444,140.8037677,5.898467611,4439.758011,2583.633572,2491.666667,521.6111111,26,1.666666667,3,0,3,3,0,0,0,0,3,0,3,0,3,3,3,0,0,0,0,0
0,10.0.2.15,216.137.61.24,80,tcp,14049.32718,10,19914.5,9727.458532,28.2,6.233531746,66.6808755,25.92591064,6.262997444,17.70961901,627,118.6250397,17.7,0.392460317,10,0,10,10,0,0,0,0,10,0,10,0,10,10,10,0,0,0,0,0
0,10.0.2.15,35.156.171.106,443,tcp,13202.63139,2,5069,0,11,0.5,7.2655715,2.12076225,0.550438,0,331.5,7.75,10,0.5,2,0,2,2,0,0,0,2,2,0,2,0,2,0,2,0,0,0,0,0
0,10.0.2.15,23.74.198.52,443,tcp,9344.059334,2,6235,2231,29.5,2.75,132.143785,3.7024685,1425.542126,0,958,28.5,25,1,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
0,10.0.2.15,220.181.7.190,80,tcp,353.58833,11,123.2727273,89.50688049,9.363636364,4.908130001,61.31842436,43.23262253,165.8521559,226.2305801,168.3636364,121.2918339,10.45454545,4.838003411,11,0,6,11,0,0,0,0,11,0,11,0,6,11,11,0,0,0,0,0
0,10.0.2.15,52.32.27.135,443,tcp,13601.17217,4,9821.5,5800.25,20,4.416666667,43.000425,15.29197313,6.167339,8.719753747,789.5,288.125,14.75,1.770833333,4,0,4,4,0,0,0,2,4,0,4,0,4,4,4,0,0,2,0,0
0,10.0.2.15,216.137.61.206,80,tcp,9455.380602,6,63613.66667,38448.45,67.33333333,29.41666667,124.6890683,1.095419447,0.6298402,0.919652981,681.1666667,88.775,31.66666667,5.386111111,6,0,6,6,0,0,0,0,6,0,6,0,6,6,6,0,0,0,0,0
0,10.0.2.15,54.192.93.75,80,tcp,5733.336161,12,31968.83333,22713.94242,37.33333333,22.59035594,63.64044692,43.35286364,710.0072161,1523.762143,1015.166667,787.3426106,19.91666667,10.29946789,12,0,7,11,0,0,0,1,12,0,12,0,7,11,12,0,0,0,0,1
0,10.0.2.15,208.146.36.221,80,tcp,1701.563433,12,166.8333333,144.0744949,6.5,4.589892977,50.28542192,38.53155036,916.2931809,2297.25576,144.6666667,117.5810185,7.666666667,4.33648088,7,0,4,7,0,0,0,0,10,0,7,0,2,7,7,0,0,0,0,0
0,10.0.2.15,23.65.215.190,80,tcp,4317.048283,9,43892,42041.00529,57.77777778,51.21940035,42.07602056,30.41062911,7.3279345,12.4297572,213.6666667,177.1765873,31.55555556,24.44316578,6,0,3,6,0,0,0,0,7,0,6,0,3,6,6,0,0,0,0,0
0,10.0.2.15,216.58.212.195,443,tcp,11397.2902,1,4939,0,27,0,203.934775,0,0,0,2127,0,23,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,151.101.112.249,443,tcp,2388.575635,14,28411.14286,22074.3502,49,30.91596915,83.57696664,43.8295515,877.1851342,1277.1609,558.9285714,185.4737512,32.57142857,17.07934387,12,0,12,11,0,0,0,12,14,0,12,0,12,6,12,0,0,6,0,0
0,10.0.2.15,35.157.57.38,443,tcp,7665.166835,1,4451,0,21,0,63.640937,0,0,0,4809,0,20,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,185.45.12.102,8777,tcp,6278.530861,2,7558.5,2267.75,12.5,1.75,6.361691,0.329501,0.267894,0,531.5,90.25,10,0.5,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,95.100.189.164,443,tcp,9919.040093,18,15325.22222,19456.3585,32.38888889,22.88188792,85.76087644,56.92936295,45.580333,95.7827656,1906.5,1238.216619,22,10.39250911,18,0,18,18,0,0,0,14,18,0,18,0,18,17,18,0,0,13,0,0
0,10.0.2.15,158.69.28.9,80,tcp,8768.046374,1,473,0,17,0,120.744394,0,0,0,309,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,192.190.92.17,80,tcp,12599.94909,10,163507.8,112353.707,172.9,108.1065873,109.8270786,51.03015387,4.640472556,12.11585651,4314.5,2401.93127,69.7,36.57484127,9,0,8,9,0,0,0,1,10,0,9,0,8,9,10,0,0,0,0,0
0,10.0.2.15,23.97.164.28,443,tcp,11589.83554,2,5796.5,125.25,18,3.5,63.568259,28.49261,0.408232,0,612.5,93.25,16.5,3.25,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,104.123.229.156,80,tcp,1379.843289,2,3477,1738.5,11.5,4.25,68.0560525,27.46919275,0.365553,0,263,131.5,12,3.5,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,52.5.32.169,80,tcp,2317.271555,2,141.5,70.75,4.5,0.75,22.456717,0.873824,0.001162,0,174.5,87.25,6.5,0.75,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,34.192.132.134,80,tcp,5413.947793,2,218,109,9.5,3.25,64.6592255,28.68193125,0.00107,0,155.5,77.75,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,52.59.8.109,80,tcp,9963.089323,1,565,0,16,0,120.594458,0,0,0,491,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,195.234.240.81,80,tcp,8852.175677,3,872.6666667,356.4444444,13.66666667,4.611111111,98.54675433,33.11247039,6.2926325,0.3491195,1164.666667,541.6111111,14.66666667,4.611111111,3,0,2,3,0,0,0,0,3,0,3,0,2,3,3,0,0,0,0,0
0,10.0.2.15,104.31.10.172,443,tcp,5309.36108,3,3515.666667,1522.444444,13.33333333,5.055555556,67.91605167,43.46583811,2.7158395,2.7145495,492.3333333,235.5555556,12.33333333,4.055555556,3,0,2,3,0,0,0,1,3,0,3,0,2,2,3,0,0,0,0,0
0,10.0.2.15,107.178.242.164,80,tcp,7133.298938,1,368,0,17,0,121.553978,0,0,0,462,0,18,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,52.44.155.169,443,tcp,3961.574088,2,593831.5,295284.25,601,293.5,81.6846795,38.36258275,0.000569,0,3949.5,1697.25,219.5,103.75,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,69.172.216.111,80,tcp,284.062092,13,295.6923077,186.3035082,10.76923077,5.256612618,68.64441515,45.8503308,1107.428831,3408.204067,701.2307692,449.4438397,11.38461538,5.201166782,13,0,8,13,0,0,0,0,13,0,13,0,8,13,13,0,0,0,0,0
0,10.0.2.15,104.123.206.69,443,tcp,1347.206312,7,40537.42857,26814.33878,67.85714286,29.97278912,126.227976,2.253881902,0.1861535,0.401950253,4264,1426.885714,41.71428571,12.78129252,7,0,7,7,0,0,0,6,7,0,7,0,7,5,7,0,0,4,0,0
0,10.0.2.15,52.216.226.99,443,tcp,4989.232876,4,4823.75,921.9791667,15.25,1.354166667,11.65985375,0.671940063,0.089653333,0.126112981,493.25,83.60416667,11.75,0.395833333,4,0,4,4,0,0,0,2,4,0,4,0,4,3,4,0,0,1,0,0
0,10.0.2.15,151.101.112.166,80,tcp,3526.891626,51,1614.137255,1276.633577,15.70588235,5.589363857,107.3964014,51.70660557,186.4400332,476.2219899,1093.647059,485.0184997,16.37254902,5.526326939,49,0,46,48,0,0,0,2,49,0,49,0,46,47,49,0,0,0,0,0
0,10.0.2.15,54.171.54.78,443,tcp,10340.63655,1,5289,0,12,0,2.809067,0,0,0,318,0,10,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
0,10.0.2.15,52.2.214.42,443,tcp,8575.879915,1,5838,0,19,0,68.727504,0,0,0,860,0,18,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,82.199.68.72,443,tcp,1390.258639,7,3750,931.3547619,11.57142857,1.837414966,15.609033,4.904939931,1767.957147,2682.973402,1326.571429,630.6707483,11,1.338095238,7,0,7,7,0,0,0,0,7,0,7,0,7,7,7,0,0,0,0,0
0,10.0.2.15,52.57.91.47,443,tcp,11671.17181,1,5317,0,19,0,66.09643,0,0,0,671,0,18,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,104.16.51.93,80,tcp,12067.13119,4,3215.5,2644.916667,16.75,3.645833333,92.69848275,30.15271302,0.228754333,0.320472654,407,168.5416667,15.75,3.479166667,4,0,3,4,0,0,0,0,4,0,4,0,3,4,4,0,0,0,0,0
0,10.0.2.15,178.249.101.99,443,tcp,5156.185116,11,5280.818182,1006.744235,12.36363636,2.507670864,10.49641164,4.311504533,570.194746,1645.193006,730,255.3049423,10.54545455,1.518991867,10,0,10,10,0,0,0,2,11,0,10,0,10,8,10,0,0,0,0,0
0,10.0.2.15,34.206.65.165,80,tcp,7385.783073,1,20005,0,24,0,5.736994,0,0,0,309,0,15,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,61.135.162.115,80,tcp,280.265985,2,153,76.5,9.5,3.25,63.926229,28.599224,0.182512,0,181,90.5,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,54.192.93.177,80,tcp,2046.936005,9,96981.44444,77471.70379,85.33333333,65.80304233,55.79606744,46.10518551,934.2631849,1357.439435,216.4444444,157.2199295,25.77777778,17.69281305,7,0,5,6,0,0,0,2,8,0,7,0,5,6,8,0,0,1,0,0
0,10.0.2.15,54.171.34.141,80,tcp,1371.158079,4,1894.5,1420.875,14.5,8.625,78.430217,53.26741563,3.109056,3.843516578,3192.5,2394.375,15.25,8.354166667,4,0,1,4,0,0,0,0,4,0,4,0,1,4,4,0,0,0,0,0
0,10.0.2.15,172.217.23.194,443,tcp,1976.30074,57,6894.578947,6653.156816,28.50877193,16.94777828,130.4447485,98.91396117,218.619629,459.0098328,2280.368421,1890.359304,23.38596491,11.95193661,55,0,52,51,0,0,0,12,57,0,55,0,52,47,57,0,0,4,0,0
0,10.0.2.15,50.112.45.104,443,tcp,145.226423,2,3141,39,16.5,3.25,33.9583865,13.86050625,0.18764,0,3736,1686,14.5,2.75,2,0,2,2,0,0,0,1,2,0,2,0,2,1,2,0,0,0,0,0
0,10.0.2.15,74.122.189.133,443,tcp,4547.251285,19,1657.684211,1346.93904,12.68421053,4.582779409,23.82737742,14.33821805,4.385999,9.269797082,2095.947368,1724.636921,12.26315789,4.193377539,19,0,19,19,0,0,0,4,19,0,19,0,19,15,19,0,0,0,0,0
0,10.0.2.15,185.118.124.154,80,tcp,257.556314,7,220.1428571,168.6823129,7.857142857,3.531972789,39.866938,30.99698562,1438.255402,3209.960873,1452.571429,1289.322109,8.857142857,3.531972789,7,0,3,7,0,0,0,0,7,0,7,0,3,7,7,0,0,0,0,0
0,10.0.2.15,34.199.151.169,443,tcp,12234.54405,1,23770,0,33,0,39.985579,0,0,0,792,0,20,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,52.27.8.169,80,tcp,1396.149481,7,184,122.447619,11,5.073809524,73.11321171,43.20666964,1059.050535,1489.155584,924.5714286,599.2255102,12,5.073809524,7,0,5,7,0,0,0,0,7,0,7,0,4,7,7,0,0,0,0,0
